kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"237373","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0354","2",12/02/2024,17274400
"237373","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0354","2",07/02/2024,6200000
"239188","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,14266740
"239188","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,1800000
"237373","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0354","2",18/01/2024,8970
"239188","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,6121310
"239188","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,17993190
"237373","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,4960000
"239188","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,93
"239188","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0354","2",03/01/2024,631830
"239188","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0354","2",30/01/2024,118645
"239188","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0354","2",30/01/2024,60408492
"239188","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0354","2",22/02/2024,4568683
"403875","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0953","2",02/02/2024,836600
"403875","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0953","2",02/02/2024,5492000
"403875","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0953","2",21/02/2024,2231000
"403875","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,362100
"403875","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,118
"403875","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,1290000
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,2474876
"238741","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,27914604
"238741","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,217589500
"238741","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0751","2",06/02/2024,32101000
"238741","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0751","2",21/02/2024,306895250
"238741","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0751","2",02/01/2024,12745920
"238741","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/01/2024,1050196200
"403827","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/03/2024,540000
"440013","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/03/2024,2283
"440013","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","2202","2",19/02/2024,30852000
"440013","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2202","2",19/02/2024,2430685
"403827","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","2201","2",19/02/2024,113340000
"440013","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2202","2",07/02/2024,158871
"440013","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","2202","2",06/02/2024,24120000
"403827","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2201","2",24/01/2024,26011210
"403827","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2201","2",11/01/2024,13690
"403827","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","2201","2",01/02/2024,369800000
"440013","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/02/2024,131960800
"403827","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2201","2",02/02/2024,21
"403828","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1907","2",15/02/2024,114494775
"403828","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1907","2",17/01/2024,7628
"403828","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/02/2024,3470000
"403828","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1907","2",22/02/2024,2751004591
"622035","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/02/2024,19843080
"622035","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/02/2024,5303
"622035","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0503","2",05/02/2024,40192814
"622035","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0503","2",08/01/2024,289680
"622035","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0503","2",22/01/2024,1603775
"622035","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0503","2",13/02/2024,42
"622035","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0503","2",13/02/2024,4207
"622035","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0503","7",13/02/2024,-2820
"427511","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0154","2",13/02/2024,1000000
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",15/02/2024,2360000
"403821","032","03212","524113","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,6800000
"427511","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0154","2",16/02/2024,10426308
"626402","032","03212","511129","03212WA","2378","EBA","1","A","0","00000001","0151","2",16/01/2024,14428000
"427511","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0154","2",16/01/2024,30558
"403835","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0151","2",23/01/2024,99537227
"403835","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0151","2",13/02/2024,110533278
"626402","032","03212","524111","03212WA","2378","EBC","1","A","0","00000001","0151","2",21/02/2024,29117302
"403822","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0152","2",07/02/2024,3004992
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",05/02/2024,20943080
"626402","032","03212","511119","03212WA","2378","EBA","1","A","0","00000001","0151","7",01/02/2024,-50
"427511","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/02/2024,17980000
"403835","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0151","2",05/02/2024,428400
"427511","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0154","2",24/01/2024,314710
"626402","032","03212","524111","03212DL","2376","ABW","1","A","0","00000001","0151","2",01/02/2024,16523260
"403821","032","03212","524111","03212WA","2378","EBC","1","A","0","00000001","0152","2",01/02/2024,7247000
"626402","032","03212","511121","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,37052580
"626402","032","03212","511122","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,12183382
"403821","032","03212","522119","03212WA","2378","EBA","1","A","0","00000001","0152","2",15/01/2024,7492500
"403836","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,579360
"403835","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/01/2024,179500800
"403836","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,122664
"403836","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,2061
"403822","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,1961250
"403822","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/01/2024,2200000
"403821","032","03212","511611","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/01/2024,11866000
"403821","032","03212","511622","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/01/2024,177990
"403822","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0152","2",21/02/2024,85690
"427511","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0154","2",21/02/2024,3089300
"626402","032","03212","521219","03212DL","2376","AFA","1","A","0","00000001","0151","2",22/02/2024,1740538
"403821","032","03212","524111","03212WA","2378","EBC","1","A","0","00000001","0152","2",20/02/2024,4044000
"239260","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","1753","2",15/02/2024,116000000
"238010","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","1753","2",20/02/2024,5000000
"239260","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1753","2",19/02/2024,6739088
"239260","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1753","2",21/02/2024,15990414
"238010","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1753","2",19/02/2024,5048277
"238010","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","1753","2",07/02/2024,297381000
"239260","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,1999780
"239260","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,2365
"239260","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","1753","2",12/02/2024,59940000
"239260","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/02/2024,1305260
"403833","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","3102","2",15/02/2024,19444197
"403833","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","3102","2",01/01/2024,1027360
"403833","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","3102","2",01/01/2024,317
"427551","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0601","2",12/02/2024,390285000
"427551","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0601","2",12/02/2024,3012500
"427551","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0601","2",19/02/2024,11491500
"427551","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0601","2",19/02/2024,16172000
"427551","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0601","2",19/02/2024,100000
"427551","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0601","2",07/02/2024,5206387
"427551","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0601","2",01/02/2024,3284
"403817","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,7095400
"403817","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0855","2",12/02/2024,600000
"403817","032","03212","523129","03212WA","2378","EBA","2","A","0","00000001","0855","2",07/02/2024,1846811
"427573","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/02/2024,1860
"427573","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/01/2024,540000
"427573","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/01/2024,4358000
"403823","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/01/2024,28774458
"403823","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1151","7",19/01/2024,-1167964
"403823","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1151","2",16/01/2024,23460
"652009","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2024,7320000
"652009","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/02/2024,41552000
"652009","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1206","2",06/02/2024,1933349
"652009","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,360000
"652009","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,24
"652009","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1206","2",12/01/2024,540000
"652009","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1206","2",12/01/2024,266070
"653526","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,3130000
"403832","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,2930000
"403832","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,7040000
"653526","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0211","2",06/02/2024,12417179
"403824","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0210","2",22/02/2024,13960000
"403824","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/02/2024,831
"403824","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/02/2024,45300000
"403829","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0252","2",05/02/2024,40851315
"403830","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/02/2024,2475032
"403829","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,135726000
"403829","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0252","2",22/02/2024,131
"403829","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0252","2",15/02/2024,4616
"403830","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0258","2",20/02/2024,474200
"403829","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/01/2024,1877936
"403829","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/01/2024,1732
"403830","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,59330
"403830","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,2466216
"403830","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,27937
"403829","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0252","2",15/01/2024,163614
"403829","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0252","2",10/01/2024,289680
"403830","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0258","2",15/01/2024,48744111
"403879","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0222","2",06/02/2024,3145000
"403879","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0222","2",16/01/2024,106300
"403834","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/01/2024,49341
"403834","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/02/2024,4640000
"403826","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2251","2",15/02/2024,2660700
"403826","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2251","2",19/02/2024,691000
"403826","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","2251","2",19/02/2024,171125
"403826","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/01/2024,735000
"403826","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2251","2",10/01/2024,2647200
"403838","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2451","2",12/02/2024,36193000
"403838","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/02/2024,55224000
"403838","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2451","2",26/01/2024,193086995
"403838","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","2451","2",19/02/2024,857000
"403838","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","2451","2",19/02/2024,4800000
"403838","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2451","2",21/02/2024,14219800
"403838","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/02/2024,2400720
"403838","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/02/2024,540000
"403838","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2451","2",23/01/2024,2007000
"403838","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2451","2",01/01/2024,9963870
"403839","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/01/2024,299829300
"403839","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","1905","2",20/02/2024,59494000
"403839","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1905","2",06/02/2024,19091146
"403839","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1905","2",01/02/2024,24612240
"403839","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1905","2",23/01/2024,22417830
"427618","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",13/02/2024,902000
"427618","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","2151","2",16/02/2024,35243847
"238755","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","2151","2",15/02/2024,20711600
"427618","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2151","2",07/02/2024,2966500
"427618","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",12/02/2024,27137000
"238755","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","2151","2",19/02/2024,177495000
"238755","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2151","2",16/02/2024,209443205
"238755","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2151","2",19/02/2024,745000
"403837","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,27915000
"403837","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,3091900
"403837","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/01/2024,375000
"403837","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0209","2",25/01/2024,34936520
"403837","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0209","2",13/02/2024,744548
"403837","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0209","2",23/02/2024,101319206
"403837","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0209","2",07/02/2024,153320000
"403837","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0209","2",01/02/2024,26641587
"403837","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0209","2",12/02/2024,1300000
"238762","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0511","2",06/02/2024,62711240
"238762","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0511","7",21/02/2024,-540
"238762","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","0511","2",21/02/2024,195000000
"238762","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0511","2",21/02/2024,14335648
"238762","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/02/2024,58170000
"238762","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/02/2024,20856960
"238762","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/01/2024,45117660
"238762","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0511","2",01/01/2024,6440000
"238762","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/02/2024,508426
"238762","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/02/2024,16841100
"238762","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0511","2",05/01/2024,128050000
"238762","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","0511","7",13/02/2024,-2600000
"403820","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2007","2",06/02/2024,471300
"403820","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,2966500
"352595","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,782158
"352595","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/01/2024,58191
"352595","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","2007","2",31/01/2024,6576053
"352595","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/02/2024,36470100
"352595","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/02/2024,6675000
"352595","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2007","2",01/02/2024,362100
"237373","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0354","2",12/02/2024,9656000
"237373","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",12/02/2024,20000000
"239188","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,6617014
"239188","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/03/2024,19013070
"239188","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/01/2024,94314910
"237373","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,540000
"239188","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0354","7",03/01/2024,-19
"237373","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",18/01/2024,3480000
"239188","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0354","2",22/02/2024,336031338
"403875","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0953","2",21/02/2024,17527661
"403875","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0953","2",21/02/2024,9706971
"403875","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0953","2",21/02/2024,408000
"403875","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0953","2",22/02/2024,14792652
"403875","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,59330
"403875","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,6155700
"403875","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,362100
"238741","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,212843000
"238741","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,14484680
"238741","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0751","2",01/02/2024,610452
"238741","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0751","2",01/02/2024,7483504
"238741","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0751","2",21/02/2024,55465000
"238741","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0751","2",02/01/2024,5189
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/03/2024,3517170
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",16/02/2024,2798289
"440013","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/03/2024,362100
"440013","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/03/2024,9610800
"440013","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2202","2",13/02/2024,3834500
"440013","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","2202","2",07/02/2024,13756501
"440013","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2202","2",07/02/2024,1355180
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/01/2024,2411635
"440013","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/01/2024,296650
"440013","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2202","2",26/01/2024,29634004
"403827","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/02/2024,540000
"440013","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/02/2024,1355000
"440013","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/02/2024,185000
"403827","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/02/2024,7256600
"403827","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2201","2",02/02/2024,407250
"403828","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,3058
"403828","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,1744303500
"403828","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1907","2",19/01/2024,106413384
"622035","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/02/2024,7335000
"622035","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0503","2",12/02/2024,5000000
"622035","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0503","2",05/02/2024,38925000
"622035","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0503","2",08/01/2024,180000
"622035","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0503","2",08/01/2024,8
"622035","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0503","2",22/01/2024,20000
"622035","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/01/2024,27818330
"622035","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0503","2",21/02/2024,2777031
"427511","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0154","2",13/02/2024,72698107
"427511","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0154","2",13/02/2024,15828630
"427511","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0154","2",13/02/2024,3090100
"626402","032","03212","521219","03212WA","4345","EBC","1","A","0","00000001","0151","2",13/02/2024,360000000
"403821","032","03212","511129","03212WA","2378","EBA","1","A","0","00000001","0152","2",15/02/2024,31568000
"403821","032","03212","521111","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,19260970
"403821","032","03212","524114","03212WA","2378","EBD","1","A","0","00000001","0152","2",16/02/2024,1620000
"403822","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0152","2",16/02/2024,300464
"403822","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0152","2",16/02/2024,1112
"403822","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0152","2",16/02/2024,47420
"403821","032","03212","511628","03212WA","2378","EBA","1","A","0","00000001","0152","2",16/02/2024,1480000
"403836","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0152","2",20/02/2024,1236900
"403821","032","03212","524113","03212WA","2378","EBA","1","A","0","00000001","0152","2",22/02/2024,340000
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",21/02/2024,178730062
"403822","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0152","2",07/02/2024,6106000
"403822","032","03212","524119","03212WA","2378","EBA","2","A","0","00000001","0152","2",07/02/2024,3115000
"403822","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0152","2",07/02/2024,777000
"403836","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0152","2",12/02/2024,3740000
"403836","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0152","2",05/02/2024,920000
"626402","032","03212","523121","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,2488800
"626402","032","03212","522119","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,571650
"427511","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/02/2024,3607543
"403822","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,540000
"403822","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,20416000
"626402","032","03212","522119","03212WA","2378","EBA","1","A","0","00000001","0151","2",31/01/2024,2412514
"403821","032","03212","511119","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/02/2024,5150
"403821","032","03212","511124","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/02/2024,44322000
"403821","032","03212","511151","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/02/2024,8305000
"403822","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,1961250
"427511","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0154","2",12/01/2024,557886
"626402","032","03212","511111","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/01/2024,577874540
"626402","032","03212","511121","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/01/2024,37529220
